"consent","attention_1","attention_2","self_wash_hands","self_avoid_gatherings","self_isolate","self_share_post","other_wash_hands","other_avoid_gatherings","other_isolate","other_cancel_holiday","person_trustworthiness","person_moral","covid_threat","covid_self_die","covid_other_die","covid_self_responsible","covid_other_responsible","covid_control","covid_home_unpleasant","covid_sought_information","covid_cases_local","covid_cases_personal","forced_choice_message","OUS1","OUS2","OUS3","OUS4","OUS5","OUS6","OUS7","OUS8","OUS9","mood_now","gender","age","ethnicity","health_condition","english_native","marital_status","children","living_situation","Q67_4_TEXT","local_state","education","employment","employer_home_support","income","perceived_class","interest_politics","economic_conservatism","social_conservatism","political_party","Q222_4_TEXT","social_media_hours","social_media_minutes","belief_god","religiosity","general_comments","source_condition","message_condition","gender_binary","gender_binary_numeric","race","education_numeric","overall_conservatism","impartial_beneficence","instrumental_harm","comp1_passed","comp2_passed","comp_passed"
1,4,2,6,3,3,3,5,3,3,3,3,4,5,2,5,4,3,3,7,7,"No","No","Utilitarian",5,4,5,5,1,1,5,1,5,3,"Female",59,"White","Yes",1,2,"4+ Children","Partners/Family","","North Carolina ","Some college","Unemployed",NA,5,6,2,7,7,"Republican","",0,12,10,7,"","Leader","Virtue","Female",NA,"White",2,7,4,3,"Passed","Passed","Passed"
1,4,3,7,6,6,1,6,6,6,3,5,5,7,1,2,4,3,5,3,7,"No","No","Utilitarian",5,5,3,1,2,7,1,5,5,3,"Male",59,"White","No",1,1,"No Children","Alone","","pennsylvania","4 Year Degree","Full-Time","Unsure",7,5,3,4,1,"Independent","",3,1,1,1,"","Leader","Utilitarian","Male",NA,"White",4,2.5,3.2,4.5,"Passed","Passed","Passed"
1,4,3,5,6,6,5,5,5,5,6,6,6,7,3,4,7,2,4,1,6,"No","No","Utilitarian",1,2,4,5,2,6,2,5,5,2,"Male",68,"White","Yes",1,2,"4+ Children","Partners/Family","","NH","PostGrad or Professional degree","Unemployed",NA,6,8,3,6,4,"Independent","",1,30,10,6,"time to complete underestimated","Leader","Utilitarian","Male",NA,"White",5,5,2.8,4.5,"Passed","Passed","Passed"
1,4,1,7,6,5,5,3,4,1,7,6,7,5,2,5,6,1,7,2,1,"Not Sure","Not Sure","Utilitarian",5,5,7,2,1,2,5,4,2,4,"Male",31,"Black","No",2,1,"No Children","Partners/Family","","California","4 Year Degree","Part-Time","Yes",2,8,2,3,3,"Democrat","",0,30,3,2,"","Leader","Deontological","Male",NA,"Black",4,3,4,3.25,"Passed","Passed","Passed"
1,2,NA,4,4,4,1,2,2,1,1,4,5,6,1,4,7,6,6,2,6,"No","No","Utilitarian",4,3,7,6,7,3,6,3,4,3,"Female",66,"White","No",1,4,"2 Children","Partners/Family","","Washington","4 Year Degree","Unemployed",NA,6,5,3,1,1,"Democrat","",1,0,10,4,"","Citizen","Non-Moral","Female",NA,"White",4,1,5.4,4,"Passed","Passed","Passed"
1,2,2,7,7,7,7,5,4,3,3,7,7,7,6,6,7,7,7,6,7,"No","No","Utilitarian",4,6,6,7,6,1,4,1,1,4,"Female",59,"White","Yes",1,4,"4+ Children","Alone","","New York","4 Year Degree","Unemployed",NA,4,6,3,1,1,"Democrat","",3,0,1,1,"","Citizen","Virtue","Female",NA,"White",4,1,5.8,1.75,"Passed","Passed","Passed"
1,4,3,7,7,7,7,7,7,7,7,7,7,7,4,4,7,7,7,1,7,"No","No","Utilitarian",1,4,7,7,7,1,4,1,1,1,"Female",65,"Black","No",1,1,"1 Child","Partners/Family","","Georgia","4 Year Degree","Unemployed",NA,6,3,3,1,1,"Democrat","",3,0,10,7,"","Leader","Utilitarian","Female",NA,"Black",4,1,5.2,1.75,"Passed","Passed","Passed"
1,2,3,7,7,7,1,6,4,4,5,7,7,7,4,7,7,7,7,7,7,"No","No","Utilitarian",1,2,7,5,5,1,1,1,1,3,"Female",59,"White","Yes",1,1,"1 Child","Alone","","Iowa","4 Year Degree","Full-Time","No",6,5,3,2,2,"Democrat","",5,0,5,4,"","Citizen","Utilitarian","Female",NA,"White",4,2,4,1,"Passed","Passed","Passed"
1,2,NA,6,5,3,1,5,5,2,7,4,4,6,1,2,5,5,6,4,7,"Yes","No","Utilitarian",3,1,3,5,3,4,1,3,4,3,"Male",44,"Black","No",1,2,"2 Children","Partners/Family","","MD","PostGrad or Professional degree","Full-Time","Yes",10,6,2,2,5,"Independent","",1,0,10,7,"","Citizen","Non-Moral","Male",NA,"Black",5,3.5,3,3,"Passed","Passed","Passed"
1,4,NA,5,3,3,1,3,3,3,3,2,3,3,2,2,4,4,2,1,7,"Yes","No","Utilitarian",4,3,2,2,5,4,2,5,4,4,"Male",63,"White","Yes",1,2,"1 Child","Partners/Family","","Nevada","4 Year Degree","Unemployed",NA,2,7,3,4,5,"Independent","",1,0,10,2,"Nothing but thanks for the survey. :)","Leader","Non-Moral","Male",NA,"White",4,4.5,3.2,3.75,"Passed","Passed","Passed"
1,4,3,7,4,2,4,4,4,2,7,4,5,5,1,1,5,5,4,6,5,"No","No","Virtue",4,2,4,5,2,2,2,1,2,3,"Female",59,"White","No",1,2,"No Children","Partners/Family","","Florida","High School","Full-Time","Yes",7,4,2,7,7,"Republican","",2,0,1,1,"","Leader","Utilitarian","Female",NA,"White",1,7,3.4,1.75,"Passed","Passed","Passed"
1,4,2,7,7,6,2,6,5,5,6,6,7,7,3,5,7,7,5,2,7,"Yes","No","Virtue",7,2,1,4,1,5,3,4,5,4,"Female",61,"White","Yes",1,2,"4+ Children","Partners/Family","","Texas","Some college","Unemployed",NA,1,5,3,7,7,"Republican","",2,0,10,6,"I wish someone would stress what we can do to boost our defenses now, before we get it. Like strengthening our lungs with deep-breathing exercises, and which nutrients are most important right now. I really appreciate current patients who are updating their symptoms daily, I think most of us would feel more at ease if we knew what to expect, from worst to best case, and what is most important for us to be doing or eating now. I don't want to get to the middle of it and say, ""I wish I had/hadn't ____________ recently when I had the chance to change that."" ","Leader","Virtue","Female",NA,"White",2,7,3,4.25,"Passed","Passed","Passed"
1,2,2,7,7,7,1,6,7,4,7,7,7,7,5,7,7,5,4,2,7,"No","No","Virtue",2,2,2,3,5,3,2,3,6,4,"Male",66,"White","Yes",1,2,"2 Children","Partners/Family","","PA","4 Year Degree","Unemployed",NA,6,8,3,3,1,"Democrat","",2,0,4,2,"","Citizen","Virtue","Male",NA,"White",4,2,2.8,3.5,"Passed","Passed","Passed"
1,4,NA,7,7,6,6,7,7,7,7,5,5,7,3,3,5,6,6,5,6,"Yes","No","Utilitarian",4,4,7,5,5,3,2,1,1,2,"Male",66,"White","No",1,1,"No Children","Partners/Family","","nee york","Some college","Full-Time","Yes",7,6,2,2,2,"Democrat","",0,30,10,6,"none","Leader","Non-Moral","Male",NA,"White",2,2,5,1.75,"Passed","Passed","Passed"
1,2,1,7,4,1,1,7,4,2,7,3,3,2,1,1,7,2,7,6,7,"No","No","Utilitarian",2,2,2,1,2,4,1,1,5,3,"Female",73,"White","No",1,2,"1 Child","Partners/Family","","California","PostGrad or Professional degree","Part-Time","Yes",7,3,3,4,4,"Independent","",0,5,10,5,"","Citizen","Deontological","Female",NA,"White",5,4,1.8,2.75,"Passed","Passed","Passed"
1,4,NA,7,7,4,4,4,3,3,1,7,7,5,1,1,7,1,6,3,5,"Yes","No","Utilitarian",1,1,1,6,1,3,4,1,1,3,"Male",71,"Hispanic","No",1,2,"2 Children","Partners/Family","","California","2 year Degree","Unemployed",NA,10,6,2,5,5,"Republican","",2,30,10,2,"I feel that people just need to be aware and practice preventive health  measures that will protect themselves and others at this time. ","Leader","Non-Moral","Male",NA,"Unspecified",3,5,2,2.25,"Passed","Passed","Passed"
1,4,1,7,7,3,3,6,6,2,4,5,6,4,1,6,4,4,4,3,6,"No","No","Virtue",2,3,4,5,2,3,2,5,3,2,"Male",56,"Asian","No",1,2,"1 Child","Partners/Family","","Ca","PostGrad or Professional degree","Full-Time","No",10,2,3,5,5,"Republican","",2,0,8,5,"None","Leader","Deontological","Male",NA,"Asian",5,5,3.2,3.25,"Passed","Passed","Passed"
1,4,NA,7,7,5,4,5,5,5,6,6,5,7,4,4,7,6,6,7,7,"Yes","No","Utilitarian",3,3,6,5,3,4,3,2,5,2,"Male",78,"White","Yes",1,4,"3 Children","Alone","","WA","PostGrad or Professional degree","Unemployed",NA,6,3,3,2,1,"Democrat","",0,10,1,1,"","Leader","Non-Moral","Male",NA,"White",5,1.5,4,3.5,"Passed","Passed","Passed"
1,2,2,7,3,2,1,5,5,4,5,6,6,6,1,1,2,2,4,5,7,"Yes","No","Virtue",5,4,4,4,4,2,1,1,2,3,"Male",66,"White","No",1,2,"No Children","Partners/Family","","MO","4 Year Degree","Unemployed",NA,7,6,3,1,1,"Democrat","",1,30,1,1,"","Citizen","Virtue","Male",NA,"White",4,1,4.2,1.5,"Passed","Passed","Passed"
1,2,1,4,4,4,1,2,3,2,4,3,4,7,5,4,7,7,6,6,7,"Yes","Not Sure","Utilitarian",2,2,4,6,7,1,4,4,2,4,"Female",49,"White","Yes",1,2,"1 Child","Partners/Family","","Oklahoma","Some college","Unemployed",NA,6,8,3,3,4,"Democrat","",1,0,6,4,"If I saw that post on Facebook by a teacher known to me, I could answer better. I don’t know that person, or if it was even a teacher. I also do not trust Facebook for anything and barely visit it anymore. My sons school had an NBA player visit that test positive the next day.. our community doesn’t have the info to stay at home. They say because he wasn’t showing symptoms to not worry, which I am reading otherwise. We are staying home. ","Citizen","Deontological","Female",NA,"White",2,3.5,4.2,2.75,"Passed","Passed","Passed"
1,2,3,7,6,2,3,5,4,1,4,5,5,6,1,1,4,3,4,3,3,"Yes","No","Utilitarian",2,2,2,4,2,3,5,3,3,2,"Male",61,"White","No",1,1,"No Children","Housemates","","Arizona","PostGrad or Professional degree","Full-Time","No",9,6,2,5,3,"Independent","",0,45,5,1,"I am still trying to comprehend the term ""religiosity.""","Citizen","Utilitarian","Male",NA,"White",5,4,2.4,3.5,"Passed","Passed","Passed"
1,2,3,6,3,1,2,4,3,1,2,5,7,2,1,4,5,2,2,4,4,"No","No","Utilitarian",5,2,7,3,5,1,2,1,5,2,"Male",64,"White","Yes",1,2,"2 Children","Partners/Family","","Missouri","PostGrad or Professional degree","Full-Time","Yes",10,4,2,2,1,"Other","Social Democrat",1,0,2,3,"I'm not sure how to respond to the support for my work, as my University requires me to teach over the television, but have lab meetings, office hours, and student contact on campus.","Citizen","Utilitarian","Male",NA,"White",5,1.5,4.4,2.25,"Passed","Passed","Passed"
1,4,1,4,6,7,2,4,3,1,1,4,7,6,4,5,7,7,4,1,7,"Yes","No","Utilitarian",5,3,6,7,6,4,5,2,1,4,"Female",49,"Black","Yes",1,1,"No Children","Partners/Family","","Washington","4 Year Degree","Unemployed",NA,1,7,3,1,1,"Democrat","",5,0,2,1,"","Leader","Deontological","Female",NA,"Black",4,1,5.4,3,"Passed","Passed","Passed"
1,2,3,6,7,5,2,4,6,5,4,4,4,4,1,1,4,3,6,2,5,"No","No","Utilitarian",1,1,4,2,1,4,4,3,2,3,"Female",63,"Black","No",1,2,"2 Children","Partners/Family","","Maryland","PostGrad or Professional degree","Full-Time","Yes",8,5,2,1,1,"Democrat","",1,0,10,1,"","Citizen","Utilitarian","Female",NA,"Black",5,1,1.8,3.25,"Passed","Passed","Passed"
1,4,NA,7,7,7,1,6,5,6,5,4,4,7,2,4,7,6,4,1,7,"No","No","Virtue",4,5,6,5,5,4,5,4,5,2,"Female",70,"White","No",1,2,"2 Children","Partners/Family","","Mississippi","PostGrad or Professional degree","Unemployed",NA,10,1,3,3,2,"Democrat","",1,0,2,4,"","Leader","Non-Moral","Female",NA,"White",5,2.5,5,4.5,"Passed","Passed","Passed"
1,2,2,7,7,7,1,3,3,3,2,6,6,6,5,5,7,6,6,1,6,"No","No","Deontological",4,4,5,7,4,1,4,4,3,2,"Female",63,"White","Not Sure",1,4,"2 Children","Partners/Family","","Georgia","Some college","Unemployed",NA,3,7,1,4,4,"None","",0,0,10,7,"","Citizen","Virtue","Female",NA,"White",2,4,4.8,3,"Passed","Passed","Passed"
1,4,NA,7,6,3,1,7,7,6,4,3,4,5,3,3,6,4,4,4,5,"No","No","Utilitarian",3,3,6,5,3,2,3,2,4,2,"Male",59,"White","Not Sure",1,1,"No Children","Alone","","Buffalo, NY","2 year Degree","Full-Time","No",5,7,3,4,3,"Democrat","",0,0,1,1,"","Leader","Non-Moral","Male",NA,"White",3,3.5,4,2.75,"Passed","Passed","Passed"
1,4,1,7,7,7,7,7,7,7,7,7,7,7,4,4,7,1,4,4,7,"Yes","No","Deontological",6,5,7,5,4,1,4,4,4,4,"Female",75,"White","No",1,3,"3 Children","Alone","","Fl.","High School","Unemployed",NA,3,5,1,4,4,"Independent","",3,30,5,1,"","Leader","Deontological","Female",NA,"White",1,4,5.4,3.25,"Passed","Passed","Passed"
1,2,3,7,7,7,4,4,4,4,3,7,5,5,1,1,4,6,7,1,7,"Yes","No","Utilitarian",5,1,5,4,3,3,6,1,3,3,"Male",41,"Black","Yes",1,1,"3 Children","Alone","","Delaware","2 year Degree","Full-Time","Unsure",6,8,2,5,3,"Other","Libertarian",4,0,1,1,"","Citizen","Utilitarian","Male",NA,"Black",3,4,3.6,3.25,"Passed","Passed","Passed"
1,2,1,7,3,3,1,4,4,4,6,4,4,2,1,1,4,4,4,2,1,"Not Sure","No","Deontological",4,4,4,4,4,4,1,1,4,4,"Female",62,"White","Not Sure",1,2,"3 Children","Partners/Family","","Ohio","2 year Degree","Part-Time","Yes",1,8,2,5,5,"Independent","",0,30,10,5,"","Citizen","Deontological","Female",NA,"White",3,5,4,2.5,"Passed","Passed","Passed"
1,2,1,7,7,7,7,5,5,5,5,6,6,7,4,4,6,7,6,2,7,"No","No","Utilitarian",5,5,3,5,3,4,2,3,3,3,"Male",46,"Asian","Not Sure",1,2,"3 Children","Partners/Family","","New Jersey","PostGrad or Professional degree","Full-Time","Yes",10,7,3,6,2,"Democrat","",3,15,10,5,"","Citizen","Deontological","Male",NA,"Asian",5,4,4.2,3,"Passed","Passed","Passed"
1,4,1,6,6,5,2,5,5,5,4,6,6,4,2,3,5,4,4,3,4,"No","No","Deontological",2,2,5,6,2,2,2,5,2,2,"Male",66,"White","No",1,2,"1 Child","Partners/Family","","Pennsylvania","Some college","Full-Time",NA,6,5,3,6,6,"Republican","",0,30,9,6,"","Leader","Deontological","Male",NA,"White",2,6,3.4,2.75,"Passed","Passed","Passed"
1,2,2,6,7,2,3,6,5,2,7,5,5,7,2,2,6,2,4,7,6,"Yes","No","Deontological",2,2,3,2,3,3,3,1,5,3,"Male",51,"Black","Yes",1,1,"No Children","Alone","","Maryland","Some college","Part-Time","Yes",1,8,3,2,2,"Democrat","",0,45,2,2,"The survey poses a welcome challenge in a challenging time.","Citizen","Virtue","Male",NA,"Black",2,2,2.4,3,"Passed","Passed","Passed"
1,4,NA,4,6,6,1,5,3,3,5,3,4,4,2,6,2,3,3,3,7,"No","No","Deontological",2,1,1,3,4,4,4,2,6,4,"Female",39,"Hispanic","Not Sure",1,2,"No Children","Partners/Family","","Illinois","PostGrad or Professional degree","Part-Time","No",2,7,1,7,6,"Republican","",1,0,9,5,"","Leader","Non-Moral","Female",NA,"Unspecified",5,6.5,2.2,4,"Passed","Passed","Passed"
1,2,3,7,7,7,1,7,7,7,7,7,7,7,3,7,7,4,6,1,7,"No","No","Deontological",4,6,7,7,4,4,1,3,3,3,"Female",49,"Black","Yes",1,2,"2 Children","Partners/Family","","Oregon","PostGrad or Professional degree","Full-Time","Yes",1,5,2,2,2,"Democrat","",1,0,10,4,"","Citizen","Utilitarian","Female",NA,"Black",5,2,5.6,2.75,"Passed","Passed","Passed"
1,4,2,7,7,5,1,7,6,6,5,5,5,6,1,1,5,4,3,7,3,"Not Sure","No","Deontological",6,5,3,2,6,2,1,4,1,4,"Male",27,"Black","No",1,1,"No Children","Partners/Family","","California ","2 year Degree","Student",NA,1,3,2,5,4,"Independent","",0,0,5,3,"","Leader","Virtue","Male",NA,"Black",3,4.5,4.4,2,"Passed","Passed","Passed"
1,4,2,5,7,3,2,1,2,1,6,4,5,6,2,2,7,4,6,1,7,"Yes","No","Virtue",3,3,3,2,3,4,1,1,6,2,"Male",66,"White","Not Sure",1,2,"3 Children","Partners/Family","","New York","4 Year Degree","Unemployed",NA,10,2,3,3,2,"Democrat","",1,15,1,4,"","Leader","Virtue","Male",NA,"White",4,2.5,2.8,3,"Passed","Passed","Passed"
1,2,1,7,7,7,7,6,6,6,6,7,7,7,2,4,7,6,6,2,7,"No","No","Utilitarian",4,5,6,7,5,1,1,1,1,5,"Male",76,"White","No",1,2,"No Children","Partners/Family","","Maryland","PostGrad or Professional degree","Full-Time","Yes",6,4,3,2,2,"Democrat","",0,30,10,7,"no comments","Citizen","Deontological","Male",NA,"White",5,2,5.4,1,"Passed","Passed","Passed"
1,2,NA,7,7,4,1,4,4,4,4,4,4,7,1,1,1,4,4,3,4,"Yes","No","Deontological",3,4,4,7,4,1,4,1,1,1,"Female",54,"Black","No",1,4,"2 Children","Alone","","FL","4 Year Degree","Full-Time","Yes",5,5,2,4,3,"Democrat","",0,0,10,7,"","Citizen","Non-Moral","Female",NA,"Black",4,3.5,4.4,1.75,"Passed","Passed","Passed"
1,4,2,7,7,4,7,6,5,4,5,7,7,5,3,2,7,4,3,4,7,"Yes","No","Utilitarian",4,4,5,6,6,2,4,4,4,4,"Male",60,"White","No",1,1,"No Children","Partners/Family","","Ohio","High School","Unemployed",NA,3,9,2,4,4,"Independent","",2,0,10,4,"No comment ","Leader","Virtue","Male",NA,"White",1,4,5,3.5,"Passed","Passed","Passed"
1,4,NA,7,7,7,7,4,4,4,3,6,5,7,4,3,6,7,7,1,7,"Yes","Not Sure","Deontological",4,4,7,7,4,1,1,4,1,3,"Female",56,"Black","Yes",1,1,"No Children","Partners/Family","","Texas","2 year Degree","Part-Time","Yes",5,10,1,7,7,"Other","God rule",1,30,10,7,"People are getting too many mixed messages on this virus.","Leader","Non-Moral","Female",NA,"Black",3,7,5.2,1.75,"Passed","Passed","Passed"
1,4,3,7,6,6,1,5,5,4,6,4,6,6,5,7,6,4,5,1,7,"Yes","No","Deontological",1,4,3,3,4,1,1,1,1,1,"Male",68,"White","No",1,2,"1 Child","Partners/Family","","MD","4 Year Degree","Unemployed",NA,10,2,3,2,2,"Democrat","",0,20,1,1,"","Leader","Utilitarian","Male",NA,"White",4,2,3,1,"Passed","Passed","Passed"
1,4,1,7,7,7,7,7,4,7,3,4,4,7,1,1,7,1,7,1,7,"Yes","Not Sure","Deontological",4,4,7,7,4,7,4,7,7,1,"Female",49,"Black","No",1,4,"No Children","Alone","","Minneosta","Some college","Unemployed",NA,4,1,1,4,4,"Democrat","",24,0,10,7,"","Leader","Deontological","Female",NA,"Black",2,4,5.2,6.25,"Passed","Passed","Passed"
1,2,2,1,7,5,5,6,6,5,6,7,7,6,4,5,7,2,4,4,7,"No","No","Virtue",6,4,4,6,4,3,1,1,3,3,"Male",63,"White","Yes",1,4,"2 Children","Partners/Family","","Ny","Some college","Unemployed",NA,4,2,3,3,1,"Independent","",2,0,7,7,"","Citizen","Virtue","Male",NA,"White",2,2,4.8,2,"Passed","Passed","Passed"
1,2,2,6,6,5,3,4,4,4,3,4,5,4,1,1,5,3,5,3,3,"Yes","No","Utilitarian",6,4,4,4,3,6,3,1,2,2,"Male",62,"White","No",1,2,"1 Child","Partners/Family","","Illinois","2 year Degree","Full-Time","No",9,4,2,6,6,"Republican","",1,0,10,7,"No comments","Citizen","Virtue","Male",NA,"White",3,6,4.2,3,"Passed","Passed","Passed"
1,4,3,7,7,5,4,5,4,4,6,6,6,7,4,5,6,6,5,4,7,"Not Sure","No","Utilitarian",5,6,7,7,6,3,3,2,5,2,"Male",62,"White","Yes",1,4,"2 Children","Housemates","","Georgia","4 Year Degree","Full-Time","Yes",6,5,3,1,1,"Democrat","",5,0,1,1,"","Leader","Utilitarian","Male",NA,"White",4,1,6.2,3.25,"Passed","Passed","Passed"
1,4,1,7,7,4,5,5,5,5,4,5,5,4,2,4,4,1,5,4,2,"Yes","No","Deontological",2,1,6,1,1,1,1,4,1,1,"Male",62,"White","Yes",1,2,"1 Child","Partners/Family","","North Carolina ","High School","Unemployed",NA,3,6,3,5,5,"Independent","",6,30,10,5,"","Leader","Deontological","Male",NA,"White",1,5,2.2,1.75,"Passed","Passed","Passed"
1,2,NA,7,7,4,6,5,4,3,3,5,4,7,2,2,7,2,4,2,6,"No","No","Virtue",1,4,4,4,7,3,5,1,1,2,"Male",60,"White","Yes",1,3,"4+ Children","Alone","","Minnesota ","High School",NA,NA,4,5,3,7,7,"Republican","",NA,60,10,7,"","Citizen","Non-Moral","Male",NA,"White",1,7,4,2.5,"Passed","Passed","Passed"
1,4,2,7,6,6,6,6,5,6,6,7,7,6,1,1,7,6,6,5,6,"No","No","Virtue",4,5,3,5,6,4,2,3,4,3,"Male",59,"White","No",1,1,"No Children","Partners/Family","","New Jersey","2 year Degree","Part-Time","Yes",6,2,3,6,6,"Republican","",3,0,8,4,"I pray this goes away","Leader","Virtue","Male",NA,"White",3,6,4.6,3.25,"Passed","Passed","Passed"
1,2,1,7,7,7,1,4,6,6,4,6,6,7,1,1,7,7,7,3,4,"No","No","Utilitarian",1,4,4,5,7,1,4,2,1,3,"Female",55,"Black","Not Sure",1,2,"3 Children","Partners/Family","","North Carolina","2 year Degree","Unemployed",NA,6,7,3,5,5,"Independent","",0,0,10,7,"When asked about employment,there was no retired option,even though there was a unemployed option,I would have preferred to choose retired because I have worked for 40 years and I am  retired.","Citizen","Deontological","Female",NA,"Black",3,5,4.2,2,"Passed","Passed","Passed"
1,2,2,7,6,4,2,6,6,5,7,7,7,6,2,2,7,2,5,4,7,"Yes","No","Deontological",2,3,3,3,3,5,3,3,5,3,"Male",71,"White","No",1,2,"2 Children","Partners/Family","","VA","PostGrad or Professional degree","Part-Time","Yes",10,4,3,5,6,"Republican","",0,0,10,6,"","Citizen","Virtue","Male",NA,"White",5,5.5,2.8,4,"Passed","Passed","Passed"
1,4,NA,6,6,6,4,5,5,5,4,6,4,5,1,2,5,6,6,3,7,"No","No","Deontological",5,4,2,3,2,3,4,5,3,2,"Male",72,"White","No",1,3,"2 Children","Alone","","Massachusetts","Some college","Unemployed",NA,6,3,2,6,4,"Other","libitarian",1,1,1,1,"","Leader","Non-Moral","Male",NA,"White",2,5,3.2,3.75,"Passed","Passed","Passed"
1,4,1,7,7,7,6,6,6,6,6,6,7,7,1,3,7,6,6,1,7,"No","No","Utilitarian",6,6,6,7,6,4,2,1,4,2,"Male",76,"White","No",1,1,"No Children","Alone","","Michigan","PostGrad or Professional degree","Unemployed",NA,4,6,3,1,1,"Independent","",1,30,1,1,"I am somewhat worried about the amount of harm our lying, ignorant president is going to cause.","Leader","Deontological","Male",NA,"White",5,1,6.2,2.75,"Passed","Passed","Passed"
1,2,3,6,3,2,1,7,6,5,6,3,4,3,2,3,2,3,5,6,4,"Not Sure","No","Deontological",5,4,6,3,5,5,6,6,5,3,"Male",63,"White","Not Sure",1,2,"2 Children","Partners/Family","","Missouri","PostGrad or Professional degree","Full-Time","Yes",8,4,1,3,4,"Democrat","",1,20,6,3,"None","Citizen","Utilitarian","Male",NA,"White",5,3.5,4.6,5.5,"Passed","Passed","Passed"
1,4,3,7,7,7,4,6,6,6,6,5,5,7,1,1,4,7,6,1,6,"Not Sure","No","Deontological",4,6,7,7,6,1,1,2,4,4,"Male",51,"Black","Not Sure",1,2,"No Children","Partners/Family","","Michigan","High School","Unemployed",NA,4,3,3,2,6,"Democrat","",2,30,10,7,"","Leader","Utilitarian","Male",NA,"Black",1,4,6,2,"Passed","Passed","Passed"
1,2,2,7,6,6,4,5,7,7,6,6,6,7,6,4,7,7,4,1,4,"Yes","No","Deontological",4,1,7,7,1,3,2,1,1,4,"Male",53,"Black","No",1,4,"No Children","Partners/Family","","Arizona","Some college","Full-Time","Yes",7,5,3,2,1,"Democrat","",1,0,10,7,"you should alphabetize your ethnicity question","Citizen","Virtue","Male",NA,"Black",2,1.5,4,1.75,"Passed","Passed","Passed"
1,2,NA,3,2,2,3,4,3,3,4,4,4,5,2,4,4,4,4,3,6,"Not Sure","No","Utilitarian",3,2,6,6,2,3,2,3,5,3,"Male",60,"Black","Yes",1,4,"3 Children","Housemates","","Pennsylvania","Some college","Full-Time","Yes",6,5,3,4,1,"Democrat","",3,0,10,6,"","Citizen","Non-Moral","Male",NA,"Black",2,2.5,3.8,3.25,"Passed","Passed","Passed"
1,4,1,5,4,3,3,4,4,3,3,3,4,5,3,4,6,3,3,3,6,"No","No","Utilitarian",3,3,4,5,3,3,3,2,3,2,"Male",56,"Black","Yes",1,1,"No Children","Partners/Family","","Texas","2 year Degree","Part-Time","No",4,8,2,4,4,"Democrat","",2,0,5,4,"","Leader","Deontological","Male",NA,"Black",3,4,3.6,2.75,"Passed","Passed","Passed"
1,4,3,7,6,6,6,6,6,5,6,6,7,6,4,4,7,6,6,6,7,"Yes","No","Utilitarian",4,3,5,5,4,2,3,4,4,3,"Male",57,"Asian","Not Sure",1,2,"2 Children","Partners/Family","","texas","PostGrad or Professional degree","Part-Time","Yes",6,4,3,4,3,"Democrat","",1,0,5,3,"","Leader","Utilitarian","Male",NA,"Asian",5,3.5,4.2,3.25,"Passed","Passed","Passed"
1,2,2,6,6,6,6,6,6,6,4,6,6,6,3,3,5,2,6,3,6,"No","No","Utilitarian",4,4,5,4,3,4,5,5,5,2,"Male",51,"Asian","No",2,2,"2 Children","Partners/Family","","California","4 Year Degree","Part-Time","Yes",7,7,3,6,6,"Republican","",2,0,7,5,"","Citizen","Virtue","Male",NA,"Asian",4,6,4,4.75,"Passed","Passed","Passed"
1,4,1,7,7,7,7,2,3,3,3,6,7,7,1,2,7,1,7,1,7,"No","No","Deontological",4,6,7,6,6,1,1,3,1,1,"Male",52,"Black","No",1,1,"2 Children","Partners/Family","","TEXAS","Some college","Unemployed",NA,2,5,3,4,4,"Democrat","",10,0,10,6,"I think that General that Trump killed with that Drone has something to do with this Covid19.","Leader","Deontological","Male",NA,"Black",2,4,5.8,1.5,"Passed","Passed","Passed"
1,2,NA,7,1,1,2,7,4,7,4,6,4,4,1,1,7,2,4,1,4,"No","No","Virtue",2,3,6,2,1,1,2,4,3,2,"Female",67,"Black","No",1,4,"3 Children","Alone","","SC","4 Year Degree","Unemployed",NA,8,3,2,7,7,"Republican","",0,30,10,7,"","Citizen","Non-Moral","Female",NA,"Black",4,7,2.8,2.5,"Passed","Passed","Passed"
1,4,1,7,4,4,5,5,4,4,5,4,4,4,2,3,5,4,6,1,6,"No","No","Utilitarian",3,4,5,5,5,3,4,1,5,3,"Male",58,"Black","Not Sure",1,4,"3 Children","Alone","","NC","2 year Degree","Student",NA,6,6,2,4,4,"Democrat","",6,20,10,4,"","Leader","Deontological","Male",NA,"Black",3,4,4.4,3.25,"Passed","Passed","Passed"
